GeneSymbol,GeneID,DiseaseName,DiseaseID,DirectEvidence,InferenceChemicalName,InferenceScore,OmimIDs,PubMedIDs
DNAJC11,55735,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.07,,21296072
DNAJC2,27000,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.74,,21296072
DNAJC30,84277,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.16,,21296072
DNAJC5,80331,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.83,,21296072
DNASE1L3,1776,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.71,,21296072
DNASE2,1777,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.96,,21296072
DNASE2B,58511,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.14,,21296072
DNMT1,1786,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.2,,21296072
DNMT3L,29947,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.92,,21296072
DNPEP,23549,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.98,,21296072
DNPH1,10591,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.75,,21296072
DNTTIP2,30836,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.85,,21296072
DOCK1,1793,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.95,,21296072
DOCK6,57572,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.89,,21296072
DOCK8,81704,Pulmonary edema of mountaineers,MESH:C535833,,Fenfluramine,5.35,,8681646
DOCK9,23348,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.75,,21296072
DOHH,83475,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.03,,21296072
DPAGT1,1798,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.91,,21296072
DPF2,5977,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.99,,21296072
DPF3,8110,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.93,,21296072
DPH2,1802,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.97,,21296072
DPH3,285381,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.95,,21296072
DPH5,51611,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.94,,21296072
DPM2,8818,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.19,,21296072
DPM3,54344,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.91,,21296072
DPP4,1803,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.39,,21296072
DPYD,1806,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.4,,21296072
DPYSL2,1808,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.52,,21296072
DPYSL3,1809,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.58,,21296072
DR1,1810,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.01,,21296072
DRAM1,55332,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.72,,21296072
DRAP1,10589,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.91,,21296072
DRD5,1816,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.91,,21296072
DRP-1,177336,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,5.39,,21296072
DSC2,1824,Pulmonary edema of mountaineers,MESH:C535833,,Acetazolamide,5.09,,32226695
DSTYK,25778,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.01,,21296072
DTYMK,1841,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.68,,21296072
DUS1L,64118,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.01,,21296072
DUSP1,1843,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.09,,21296072
DUSP10,11221,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.51,,21296072
DUSP11,8446,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.93,,21296072
DUSP12,11266,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.09,,21296072
DUSP13B,51207,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.05,,21296072
DUSP19,142679,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.06,,21296072
DUSP23,54935,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4,,21296072
DUSP5,1847,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.34,,21296072
DUSP6,1848,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.25,,21296072
DUSP7,1849,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.85,,21296072
DUT,1854,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.57,,21296072
DXO,1797,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.12,,21296072
DYNC1H1,1778,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.6,,21296072
DYNC1I1,1780,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.85,,21296072
DYNC2H1,79659,Pulmonary edema of mountaineers,MESH:C535833,,Fenfluramine,5.52,,8681646
DYNC2I2,89891,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.93,,21296072
DYNC2LI1,51626,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.08,,21296072
DYNLT1,6993,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.03,,21296072
DYRK4,8798,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.23,,21296072
DYSF,8291,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.69,,21296072
DZIP3,9666,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.97,,21296072
EAF1,85403,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.85,,21296072
EBNA1BP2,10969,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.77,,21296072
EBP,10682,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.54,,21296072
ECE1,1889,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.56,,21296072
ECH1,1891,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.42,,21296072
ECHDC1,55862,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.8,,21296072
ECHDC2,55268,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.8,,21296072
ECI1,1632,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.55,,21296072
ECI2,10455,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.69,,21296072
ECPAS,23392,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.83,,21296072
ECT2,1894,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.53,,21296072
EDEM1,9695,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.68,,21296072
EDEM2,55741,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4,,21296072
EDF1,8721,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.98,,21296072
EDIL3,10085,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.84,,21296072
EDN1,1906,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,7.75,,21296072
EDN1,1906,Pulmonary edema of mountaineers,MESH:C535833,,Fenfluramine,7.75,,8681646
EDN2,1907,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.84,,21296072
EDRF1,26098,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.05,,21296072
EEA1,8411,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.75,,21296072
EEF1A1,1915,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.44,,21296072
EEF1A2,1917,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.67,,21296072
EEF1E1,9521,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.8,,21296072
EEF1G,1937,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.66,,21296072
EEIG2,284611,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.86,,21296072
EEPD1,80820,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.75,,21296072
EFCAB11,90141,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.04,,21296072
EFEMP1,2202,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.53,,21296072
EFHD2,79180,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.7,,21296072
EFL1,79631,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.01,,21296072
EFNA4,1945,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.96,,21296072
EGF,1950,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.03,,21296072
EGFR,1956,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,2.8,,21296072
EGL-1,179943,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.84,,21296072
EGLN1,54583,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.63,,21296072
EGLN2,112398,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.01,,21296072
EGLN3,112399,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.48,,21296072
EGR1,1958,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,2.9,,21296072
EGR2A,368241,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.61,,21296072
EHBP1,23301,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.74,,21296072
EHD1,10938,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.7,,21296072
EHD2,30846,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.77,,21296072
EHD4,30844,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.68,,21296072
EHF,26298,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.83,,21296072
EI24,9538,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.74,,21296072
EID1,23741,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.92,,21296072
EID2B,126272,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.19,,21296072
EID3,493861,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.97,,21296072
EIF1,10209,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.61,,21296072
EIF1AD,84285,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.04,,21296072
EIF1AX,1964,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.82,,21296072
EIF2AK2,5610,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.55,,21296072
EIF2B1,1967,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.91,,21296072
EIF3F,8665,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.9,,21296072
EIF3G,8666,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.91,,21296072
EIF4A1,1973,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.59,,21296072
EIF4A2,1974,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.6,,21296072
EIF4E1C,550549,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.67,,21296072
EIF4E2,9470,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.84,,21296072
EIF4E3,317649,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.84,,21296072
EIF4EBP1,1978,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.17,,21296072
EIF4EBP2,1979,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.81,,21296072
EIF4EBP3L,324490,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.37,,21296072
EIF4G1,1981,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.6,,21296072
EIF4G2,1982,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.76,,21296072
EIF4G3,8672,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.87,,21296072
EIF5,1983,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.53,,21296072
EIF5B,9669,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.74,,21296072
ELAPOR1,57535,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.02,,21296072
ELF5,2001,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.94,,21296072
ELK1,2002,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.58,,21296072
ELK3,2004,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.79,,21296072
ELL,8178,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.96,,21296072
ELMO1,9844,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.85,,21296072
ELMO2,63916,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.93,,21296072
ELMO3,79767,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.02,,21296072
ELOB,6923,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.87,,21296072
ELOVL1A,449816,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,5.11,,21296072
ELOVL5,60481,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.58,,21296072
ELOVL6,79071,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.39,,21296072
ELP4,26610,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.94,,21296072
ELP5,23587,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.02,,21296072
EMC3,55831,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.05,,21296072
EMC9,51016,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4,,21296072
EMCN,51705,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.9,,21296072
EMG1,10436,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.83,,21296072
EML1,2009,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.85,,21296072
EML3,256364,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.1,,21296072
EML4,27436,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.74,,21296072
EMP1,2012,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.47,,21296072
ENC1,8507,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.39,,21296072
ENDOD1,23052,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.76,,21296072
ENDOG,2021,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.68,,21296072
ENG,2022,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.6,,21296072
ENO1,2023,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.25,,21296072
ENO2,2026,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.37,,21296072
ENO3,2027,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.52,,21296072
ENOSF1,55556,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.04,,21296072
ENPP1,5167,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.54,,21296072
ENSA,2029,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4,,21296072
ENTPD1,953,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.76,,21296072
ENTPD5,957,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.65,,21296072
ENTR1,10807,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.16,,21296072
ENTREP3,10712,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.06,,21296072
EOGT,285203,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.98,,21296072
EP300,2033,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.38,,21296072
EP400,57634,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.8,,21296072
EPA1,104159,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,5.74,,21296072
EPAS1,2034,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.37,,21296072
EPB41,2035,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.74,,21296072
EPB41L3,23136,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.64,,21296072
EPB41L4A,64097,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.88,,21296072
EPHA2A,30689,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.7,,21296072
EPHB2,2048,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.71,,21296072
EPHB4,2050,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.83,,21296072
EPHX1,2052,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.06,,21296072
EPM2AIP1,9852,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.79,,21296072
EPN2,22905,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.85,,21296072
EPO,2056,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.38,,21296072
EPOR,2057,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.7,,21296072
EPS8L2,64787,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.73,,21296072
ERAP1,51752,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.75,,21296072
ERBB2,2064,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.21,,21296072
ERCC1,2067,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.51,,21296072
ERCC2,2068,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.73,,21296072
ERF,2077,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.84,,21296072
ERG,2078,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.89,,21296072
ERG28,11161,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.9,,21296072
ERGIC1,57222,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.88,,21296072
ERGIC3,51614,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.92,,21296072
ERLIN2,11160,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.95,,21296072
ERN1,2081,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.14,,21296072
ERO1A,30001,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.52,,21296072
ERV3-1,2086,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.67,,21296072
ESCO2,157570,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.64,,21296072
ESD,2098,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.62,,21296072
ESF1,51575,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.91,,21296072
ESM1,11082,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.66,,21296072
ESPL1,9700,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.59,,21296072
ESR1,2099,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,2.6,,21296072
ESS2,8220,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.11,,21296072
ESYT1,23344,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.81,,21296072
ETF1B,266989,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.99,,21296072
ETFB,2109,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.65,,21296072
ETFDH,2110,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.71,,21296072
ETFRF1,144363,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.98,,21296072
ETHE1,23474,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.68,,21296072
ETL4,100144434,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.1,,21296072
ETNK1,55500,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.69,,21296072
ETNK2,55224,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.85,,21296072
ETS2,2114,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.52,,21296072
ETV3,2117,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.87,,21296072
ETV5,2119,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.61,,21296072
ETV6,2120,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.74,,21296072
EVA1C,59271,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.03,,21296072
EVL,51466,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.75,,21296072
EXO1,9156,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.56,,21296072
EXOC5,10640,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.05,,21296072
EXOC6,54536,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.91,,21296072
