GeneSymbol,GeneID,DiseaseName,DiseaseID,DirectEvidence,InferenceChemicalName,InferenceScore,OmimIDs,PubMedIDs
SASH3,54440,Altitude Sickness,MESH:D000532,,Dexamethasone,3.58,,10915127
SAT1,6303,Altitude Sickness,MESH:D000532,,Dexamethasone,3.05,,10915127
SAT2,112483,Altitude Sickness,MESH:D000532,,Dexamethasone,3.57,,10915127
SATB1,6304,Altitude Sickness,MESH:D000532,,Acetazolamide,9.89,,1978045|2712085|6349608
SATB1,6304,Altitude Sickness,MESH:D000532,,Dexamethasone,9.89,,10915127
SATB1A,378993,Altitude Sickness,MESH:D000532,,Dexamethasone,5.21,,10915127
SATB2,23314,Altitude Sickness,MESH:D000532,,Dexamethasone,3.42,,10915127
SBSN,374897,Altitude Sickness,MESH:D000532,,Dexamethasone,3.57,,10915127
SBSPON,157869,Altitude Sickness,MESH:D000532,,Dexamethasone,3.61,,10915127
SC5D,6309,Altitude Sickness,MESH:D000532,,Acetazolamide,4.82,,1978045|2712085|6349608
SCAF1,58506,Altitude Sickness,MESH:D000532,,Dexamethasone,3.66,,10915127
SCAMP2L,334500,Altitude Sickness,MESH:D000532,,Dexamethasone,5.06,,10915127
SCAMP4,113178,Altitude Sickness,MESH:D000532,,Dexamethasone,3.7,,10915127
SCAND2P,54581,Altitude Sickness,MESH:D000532,,Dexamethasone,4.29,,10915127
SCAPER,49855,Altitude Sickness,MESH:D000532,,Dexamethasone,3.52,,10915127
SCARA3,51435,Altitude Sickness,MESH:D000532,,Dexamethasone,3.43,,10915127
SCARA5,286133,Altitude Sickness,MESH:D000532,,Dexamethasone,3.41,,10915127
SCARB1,949,Altitude Sickness,MESH:D000532,,Dexamethasone,2.87,,10915127
SCARNA17,677769,Altitude Sickness,MESH:D000532,,Dexamethasone,4.01,,10915127
SCD,6319,Altitude Sickness,MESH:D000532,,Dexamethasone,2.85,,10915127
SCD1,20249,Altitude Sickness,MESH:D000532,,Dexamethasone,2.85,,10915127
SCD2,20250,Altitude Sickness,MESH:D000532,,Dexamethasone,3.38,,10915127
SCD3,30049,Altitude Sickness,MESH:D000532,,Dexamethasone,3.99,,10915127
SCDB,553734,Altitude Sickness,MESH:D000532,,Dexamethasone,4.78,,10915127
SCEL,8796,Altitude Sickness,MESH:D000532,,Dexamethasone,3.61,,10915127
SCFD2,152579,Altitude Sickness,MESH:D000532,,Dexamethasone,3.57,,10915127
SCG2,7857,Altitude Sickness,MESH:D000532,,Dexamethasone,3.44,,10915127
SCGB1A1,7356,Altitude Sickness,MESH:D000532,,Nitroglycerin,5.01,,18800963
SCGN,10590,Altitude Sickness,MESH:D000532,,Dexamethasone,3.84,,10915127
SCHIP1,29970,Altitude Sickness,MESH:D000532,,Acetazolamide,10.48,,1978045|2712085|6349608
SCHIP1,29970,Altitude Sickness,MESH:D000532,,Dexamethasone,10.48,,10915127
SCIN,85477,Altitude Sickness,MESH:D000532,,Dexamethasone,3.52,,10915127
SCINLB,406363,Altitude Sickness,MESH:D000532,,Dexamethasone,4.66,,10915127
SCLY,51540,Altitude Sickness,MESH:D000532,,Dexamethasone,3.56,,10915127
SCMH1,22955,Altitude Sickness,MESH:D000532,,Dexamethasone,3.72,,10915127
SCML1,6322,Altitude Sickness,MESH:D000532,,Dexamethasone,3.75,,10915127
SCML2,10389,Altitude Sickness,MESH:D000532,,Dexamethasone,3.76,,10915127
SCML4,256380,Altitude Sickness,MESH:D000532,,Dexamethasone,3.75,,10915127
SCN2A,6326,Altitude Sickness,MESH:D000532,,Dexamethasone,3.44,,10915127
SCN8A,6334,Altitude Sickness,MESH:D000532,,Dexamethasone,3.49,,10915127
SCN8AB,793996,Altitude Sickness,MESH:D000532,,Dexamethasone,5.06,,10915127
SCN9A,6335,Altitude Sickness,MESH:D000532,,Dexamethasone,3.54,,10915127
SCNN1A,6337,Altitude Sickness,MESH:D000532,,Dexamethasone,3.14,,10915127
SCNN1B,6338,Altitude Sickness,MESH:D000532,,Dexamethasone,3.42,,10915127
SCNN1G,6340,Altitude Sickness,MESH:D000532,,Dexamethasone,3.45,,10915127
SCO2,9997,Altitude Sickness,MESH:D000532,,Dexamethasone,3.8,,10915127
SCOC,60592,Altitude Sickness,MESH:D000532,,Dexamethasone,3.57,,10915127
SCP2,6342,Altitude Sickness,MESH:D000532,,Dexamethasone,3.2,,10915127
SCRIB,23513,Altitude Sickness,MESH:D000532,,Dexamethasone,3.57,,10915127
SCRN2,90507,Altitude Sickness,MESH:D000532,,Dexamethasone,3.65,,10915127
SCUBE2,57758,Altitude Sickness,MESH:D000532,,Dexamethasone,3.6,,10915127
SCUBE3,222663,Altitude Sickness,MESH:D000532,,Dexamethasone,3.66,,10915127
SCYL1,57410,Altitude Sickness,MESH:D000532,,Dexamethasone,3.65,,10915127
SCYL3,57147,Altitude Sickness,MESH:D000532,,Dexamethasone,3.81,,10915127
SDAD1,55153,Altitude Sickness,MESH:D000532,,Dexamethasone,3.5,,10915127
SDC1,6382,Altitude Sickness,MESH:D000532,,Dexamethasone,3.19,,10915127
SDC2,6383,Altitude Sickness,MESH:D000532,,Dexamethasone,3.23,,10915127
SDC4,6385,Altitude Sickness,MESH:D000532,,Acetazolamide,14.88,,1978045|2712085|6349608
SDC4,6385,Altitude Sickness,MESH:D000532,,Dexamethasone,14.88,,10915127
SDC4,6385,Altitude Sickness,MESH:D000532,,Nitroglycerin,14.88,,18800963
SDCBP,6386,Altitude Sickness,MESH:D000532,,Dexamethasone,3.35,,10915127
SDF2,6388,Altitude Sickness,MESH:D000532,,Dexamethasone,3.73,,10915127
SDF2L1,23753,Altitude Sickness,MESH:D000532,,Dexamethasone,3.22,,10915127
SDHA,6389,Altitude Sickness,MESH:D000532,,Dexamethasone,3.19,,10915127
SDHAF1,644096,Altitude Sickness,MESH:D000532,,Dexamethasone,3.78,,10915127
SDHAF3,57001,Altitude Sickness,MESH:D000532,,Dexamethasone,3.68,,10915127
SDHC,6391,Altitude Sickness,MESH:D000532,,Dexamethasone,3.48,,10915127
SDHD,6392,Altitude Sickness,MESH:D000532,,Dexamethasone,3.56,,10915127
SDK1A,558391,Altitude Sickness,MESH:D000532,,Dexamethasone,4.86,,10915127
SDK2B,564922,Altitude Sickness,MESH:D000532,,Dexamethasone,5.06,,10915127
SEC11B,157708,Altitude Sickness,MESH:D000532,,Dexamethasone,5.06,,10915127
SEC11C,90701,Altitude Sickness,MESH:D000532,,Dexamethasone,3.62,,10915127
SEC16A,9919,Altitude Sickness,MESH:D000532,,Dexamethasone,3.51,,10915127
SEC16B,89866,Altitude Sickness,MESH:D000532,,Dexamethasone,3.54,,10915127
SEC22B,9554,Altitude Sickness,MESH:D000532,,Dexamethasone,3.57,,10915127
SEC23B,10483,Altitude Sickness,MESH:D000532,,Dexamethasone,3.43,,10915127
SEC63,11231,Altitude Sickness,MESH:D000532,,Dexamethasone,3.47,,10915127
SECISBP2L,9728,Altitude Sickness,MESH:D000532,,Dexamethasone,3.56,,10915127
SEL1L,6400,Altitude Sickness,MESH:D000532,,Dexamethasone,3.35,,10915127
SEL1L3,23231,Altitude Sickness,MESH:D000532,,Dexamethasone,3.38,,10915127
SELE,6401,Altitude Sickness,MESH:D000532,,Dexamethasone,2.95,,10915127
SELENBP1,8991,Altitude Sickness,MESH:D000532,,Dexamethasone,3.07,,10915127
SELENOP,6414,Altitude Sickness,MESH:D000532,,Dexamethasone,3.07,,10915127
SELENOS,55829,Altitude Sickness,MESH:D000532,,Dexamethasone,3.48,,10915127
SELENOT1B,352921,Altitude Sickness,MESH:D000532,,Dexamethasone,4.95,,10915127
SELENOW2B,378438,Altitude Sickness,MESH:D000532,,Dexamethasone,4.37,,10915127
SELO,100179326,Altitude Sickness,MESH:D000532,,Dexamethasone,4.78,,10915127
SEM1,7979,Altitude Sickness,MESH:D000532,,Dexamethasone,3.63,,10915127
SEMA3A,10371,Altitude Sickness,MESH:D000532,,Dexamethasone,3.4,,10915127
SEMA3AA,30266,Altitude Sickness,MESH:D000532,,Dexamethasone,4.66,,10915127
SEMA3B,7869,Altitude Sickness,MESH:D000532,,Dexamethasone,3.41,,10915127
SEMA3G,56920,Altitude Sickness,MESH:D000532,,Dexamethasone,3.58,,10915127
SEMA4B,10509,Altitude Sickness,MESH:D000532,,Acetazolamide,5.17,,1978045|2712085|6349608
SEMA4D,10507,Altitude Sickness,MESH:D000532,,Dexamethasone,3.46,,10915127
SEMA4F,10505,Altitude Sickness,MESH:D000532,,Dexamethasone,3.6,,10915127
SEMA4G,57715,Altitude Sickness,MESH:D000532,,Dexamethasone,3.49,,10915127
SEMA5A,9037,Altitude Sickness,MESH:D000532,,Dexamethasone,3.39,,10915127
SEMA6A,57556,Altitude Sickness,MESH:D000532,,Dexamethasone,3.44,,10915127
SEMA6D,80031,Altitude Sickness,MESH:D000532,,Dexamethasone,3.34,,10915127
SEMA7A,8482,Altitude Sickness,MESH:D000532,,Dexamethasone,3.39,,10915127
SENP2,59343,Altitude Sickness,MESH:D000532,,Dexamethasone,3.65,,10915127
SENP3A,564950,Altitude Sickness,MESH:D000532,,Dexamethasone,5.06,,10915127
SEPH,100327857,Altitude Sickness,MESH:D000532,,Dexamethasone,5.76,,10915127
SEPHS2,22928,Altitude Sickness,MESH:D000532,,Dexamethasone,3.47,,10915127
SEPN1,100178085,Altitude Sickness,MESH:D000532,,Dexamethasone,4.21,,10915127
SEPSECS,51091,Altitude Sickness,MESH:D000532,,Dexamethasone,3.65,,10915127
SEPTIN12,124404,Altitude Sickness,MESH:D000532,,Dexamethasone,4.19,,10915127
SEPTIN9,10801,Altitude Sickness,MESH:D000532,,Dexamethasone,3.43,,10915127
SEPW1,100462742,Altitude Sickness,MESH:D000532,,Dexamethasone,4.29,,10915127
SERBP1A,335449,Altitude Sickness,MESH:D000532,,Dexamethasone,4.78,,10915127
SERINC1,57515,Altitude Sickness,MESH:D000532,,Dexamethasone,3.48,,10915127
SERINC2,347735,Altitude Sickness,MESH:D000532,,Dexamethasone,3.4,,10915127
SERINC2L,100329297,Altitude Sickness,MESH:D000532,,Dexamethasone,5.41,,10915127
SERINC3,10955,Altitude Sickness,MESH:D000532,,Dexamethasone,3.47,,10915127
SERP1,27230,Altitude Sickness,MESH:D000532,,Dexamethasone,3.48,,10915127
SERPINA1,5265,Altitude Sickness,MESH:D000532,,Dexamethasone,3.13,,10915127
SERPINA10A,565064,Altitude Sickness,MESH:D000532,,Dexamethasone,4.86,,10915127
SERPINA3,12,Altitude Sickness,MESH:D000532,,Dexamethasone,3.37,,10915127
SERPINA3K,20714,Altitude Sickness,MESH:D000532,,Dexamethasone,3.59,,10915127
SERPINA3M,20717,Altitude Sickness,MESH:D000532,,Dexamethasone,3.65,,10915127
SERPINA3N,20716,Altitude Sickness,MESH:D000532,,Dexamethasone,9.72,,10915127
SERPINA3N,20716,Altitude Sickness,MESH:D000532,,Nitroglycerin,9.72,,18800963
SERPINA6,866,Altitude Sickness,MESH:D000532,,Dexamethasone,3.4,,10915127
SERPINA7,6906,Altitude Sickness,MESH:D000532,,Dexamethasone,3.27,,10915127
SERPINB1,1992,Altitude Sickness,MESH:D000532,,Dexamethasone,3.4,,10915127
SERPINB10A,101749622,Altitude Sickness,MESH:D000532,,Dexamethasone,5.76,,10915127
SERPINB14,569051,Altitude Sickness,MESH:D000532,,Dexamethasone,4.86,,10915127
SERPINB1A,66222,Altitude Sickness,MESH:D000532,,Dexamethasone,3.48,,10915127
SERPINB2,5055,Altitude Sickness,MESH:D000532,,Dexamethasone,3.13,,10915127
SERPINB9G,93806,Altitude Sickness,MESH:D000532,,Dexamethasone,4.72,,10915127
SERPINE1,5054,Altitude Sickness,MESH:D000532,,Dexamethasone,7.08,,10915127
SERPINE1,5054,Altitude Sickness,MESH:D000532,,Pentoxifylline,7.08,,3308412
SERPINE2,5270,Altitude Sickness,MESH:D000532,,Dexamethasone,3.12,,10915127
SERPINF1,5176,Altitude Sickness,MESH:D000532,,Dexamethasone,3.19,,10915127
SERPINF2,5345,Altitude Sickness,MESH:D000532,,Dexamethasone,3.41,,10915127
SERPING1,710,Altitude Sickness,MESH:D000532,,Dexamethasone,3.23,,10915127
SERPINH1A,555328,Altitude Sickness,MESH:D000532,,Dexamethasone,4.61,,10915127
SERTAD1,29950,Altitude Sickness,MESH:D000532,,Dexamethasone,3.24,,10915127
SERTAD3,29946,Altitude Sickness,MESH:D000532,,Dexamethasone,3.66,,10915127
SESN1,27244,Altitude Sickness,MESH:D000532,,Dexamethasone,3.18,,10915127
SESN3,143686,Altitude Sickness,MESH:D000532,,Dexamethasone,3.36,,10915127
SET,6418,Altitude Sickness,MESH:D000532,,Dexamethasone,3.34,,10915127
SETBP1,26040,Altitude Sickness,MESH:D000532,,Dexamethasone,3.46,,10915127
SETD1B,23067,Altitude Sickness,MESH:D000532,,Dexamethasone,3.6,,10915127
SETD2,29072,Altitude Sickness,MESH:D000532,,Dexamethasone,3.52,,10915127
SETD3,84193,Altitude Sickness,MESH:D000532,,Dexamethasone,3.71,,10915127
SETD4,54093,Altitude Sickness,MESH:D000532,,Dexamethasone,3.56,,10915127
SETD5,55209,Altitude Sickness,MESH:D000532,,Dexamethasone,3.54,,10915127
SETDB2,83852,Altitude Sickness,MESH:D000532,,Dexamethasone,3.8,,10915127
SF1,7536,Altitude Sickness,MESH:D000532,,Dexamethasone,3.37,,10915127
SF3B1,23451,Altitude Sickness,MESH:D000532,,Acetazolamide,5.08,,1978045|2712085|6349608
SFI1,9814,Altitude Sickness,MESH:D000532,,Dexamethasone,3.62,,10915127
SFMBT1,51460,Altitude Sickness,MESH:D000532,,Dexamethasone,3.61,,10915127
SFMBT2,57713,Altitude Sickness,MESH:D000532,,Acetazolamide,10.26,,1978045|2712085|6349608
SFMBT2,57713,Altitude Sickness,MESH:D000532,,Dexamethasone,10.26,,10915127
SFR1,119392,Altitude Sickness,MESH:D000532,,Dexamethasone,3.87,,10915127
SFRP1,6422,Altitude Sickness,MESH:D000532,,Dexamethasone,3.19,,10915127
SFRP2,6423,Altitude Sickness,MESH:D000532,,Dexamethasone,3.25,,10915127
SFRP4,6424,Altitude Sickness,MESH:D000532,,Dexamethasone,3.49,,10915127
SFRP5,6425,Altitude Sickness,MESH:D000532,,Dexamethasone,3.64,,10915127
SFSWAP,6433,Altitude Sickness,MESH:D000532,,Dexamethasone,3.7,,10915127
SFT2D2,375035,Altitude Sickness,MESH:D000532,,Dexamethasone,3.6,,10915127
SFTPA1,653509,Altitude Sickness,MESH:D000532,,Dexamethasone,3.63,,10915127
SFTPA2,729238,Altitude Sickness,MESH:D000532,,Dexamethasone,4.24,,10915127
SFTPB,6439,Altitude Sickness,MESH:D000532,,Dexamethasone,3.42,,10915127
SFTPC,6440,Altitude Sickness,MESH:D000532,,Dexamethasone,3.49,,10915127
SFXN5,94097,Altitude Sickness,MESH:D000532,,Dexamethasone,3.57,,10915127
SGCD,6444,Altitude Sickness,MESH:D000532,,Dexamethasone,3.66,,10915127
SGK1,6446,Altitude Sickness,MESH:D000532,,Dexamethasone,2.89,,10915127
SGMS1,259230,Altitude Sickness,MESH:D000532,,Dexamethasone,3.37,,10915127
SGMS2,166929,Altitude Sickness,MESH:D000532,,Dexamethasone,3.4,,10915127
SGPP2,130367,Altitude Sickness,MESH:D000532,,Dexamethasone,3.56,,10915127
SGSM1B,100535556,Altitude Sickness,MESH:D000532,,Dexamethasone,5.21,,10915127
SGSM2,9905,Altitude Sickness,MESH:D000532,,Dexamethasone,3.66,,10915127
SGTA,6449,Altitude Sickness,MESH:D000532,,Dexamethasone,3.57,,10915127
SGTB,54557,Altitude Sickness,MESH:D000532,,Dexamethasone,3.56,,10915127
SH2B1,25970,Altitude Sickness,MESH:D000532,,Dexamethasone,3.75,,10915127
SH2B3,10019,Altitude Sickness,MESH:D000532,,Dexamethasone,3.43,,10915127
SH2D3CA,558860,Altitude Sickness,MESH:D000532,,Dexamethasone,4.72,,10915127
SH2D4A,63898,Altitude Sickness,MESH:D000532,,Dexamethasone,3.52,,10915127
SH2D6,284948,Altitude Sickness,MESH:D000532,,Dexamethasone,4.13,,10915127
SH3BGRL,6451,Altitude Sickness,MESH:D000532,,Dexamethasone,3.41,,10915127
SH3BP5,9467,Altitude Sickness,MESH:D000532,,Dexamethasone,3.34,,10915127
SH3BP5A,555222,Altitude Sickness,MESH:D000532,,Dexamethasone,5.21,,10915127
SH3BP5LB,558670,Altitude Sickness,MESH:D000532,,Dexamethasone,5.06,,10915127
SH3D19,152503,Altitude Sickness,MESH:D000532,,Dexamethasone,3.53,,10915127
SH3GL1B,378838,Altitude Sickness,MESH:D000532,,Dexamethasone,5.06,,10915127
SH3GL3,6457,Altitude Sickness,MESH:D000532,,Dexamethasone,3.58,,10915127
SH3GLB2A,402885,Altitude Sickness,MESH:D000532,,Dexamethasone,5.21,,10915127
SH3KBP1,30011,Altitude Sickness,MESH:D000532,,Dexamethasone,3.3,,10915127
SH3PXD2A,9644,Altitude Sickness,MESH:D000532,,Dexamethasone,3.39,,10915127
SH3TC2,79628,Altitude Sickness,MESH:D000532,,Dexamethasone,3.62,,10915127
SHANK2,22941,Altitude Sickness,MESH:D000532,,Nitroglycerin,4.79,,18800963
SHC1,6464,Altitude Sickness,MESH:D000532,,Dexamethasone,3.23,,10915127
SHC3,53358,Altitude Sickness,MESH:D000532,,Dexamethasone,3.58,,10915127
SHCBP1,79801,Altitude Sickness,MESH:D000532,,Dexamethasone,3.3,,10915127
SHH,6469,Altitude Sickness,MESH:D000532,,Dexamethasone,3.25,,10915127
SHHA,30269,Altitude Sickness,MESH:D000532,,Dexamethasone,4.01,,10915127
SHLD2,54537,Altitude Sickness,MESH:D000532,,Dexamethasone,3.71,,10915127
SHMT1,6470,Altitude Sickness,MESH:D000532,,Dexamethasone,3.24,,10915127
SHMT2,6472,Altitude Sickness,MESH:D000532,,Dexamethasone,3.23,,10915127
SHOX,6473,Altitude Sickness,MESH:D000532,,Dexamethasone,4.26,,10915127
SHOX2,6474,Altitude Sickness,MESH:D000532,,Acetazolamide,5.35,,1978045|2712085|6349608
SHPRH,257218,Altitude Sickness,MESH:D000532,,Dexamethasone,3.7,,10915127
SHROOM4,57477,Altitude Sickness,MESH:D000532,,Dexamethasone,3.7,,10915127
SIDT2,51092,Altitude Sickness,MESH:D000532,,Dexamethasone,3.51,,10915127
SIGLEC16,400709,Altitude Sickness,MESH:D000532,,Dexamethasone,4.56,,10915127
SIGMAR1,10280,Altitude Sickness,MESH:D000532,,Dexamethasone,3.19,,10915127
SIK1,150094,Altitude Sickness,MESH:D000532,,Dexamethasone,3.16,,10915127
SIK2,23235,Altitude Sickness,MESH:D000532,,Dexamethasone,3.59,,10915127
SIK2B,567919,Altitude Sickness,MESH:D000532,,Dexamethasone,4.56,,10915127
SIN3A,25942,Altitude Sickness,MESH:D000532,,Dexamethasone,3.49,,10915127
SIPA1L1,26037,Altitude Sickness,MESH:D000532,,Dexamethasone,3.47,,10915127
SIPA1L2,57568,Altitude Sickness,MESH:D000532,,Dexamethasone,3.36,,10915127
SIRT1,23411,Altitude Sickness,MESH:D000532,,Dexamethasone,2.65,,10915127
SIRT4,23409,Altitude Sickness,MESH:D000532,,Dexamethasone,3.5,,10915127
SIRT5,23408,Altitude Sickness,MESH:D000532,,Dexamethasone,3.56,,10915127
SIT1,27240,Altitude Sickness,MESH:D000532,,Dexamethasone,3.87,,10915127
SIX1,6495,Altitude Sickness,MESH:D000532,,Dexamethasone,3.53,,10915127
SIX2,10736,Altitude Sickness,MESH:D000532,,Dexamethasone,3.81,,10915127
SIX3,6496,Altitude Sickness,MESH:D000532,,Dexamethasone,3.75,,10915127
SIX3A,30635,Altitude Sickness,MESH:D000532,,Dexamethasone,5.41,,10915127
SIX6,4990,Altitude Sickness,MESH:D000532,,Dexamethasone,3.93,,10915127
SKA2,348235,Altitude Sickness,MESH:D000532,,Dexamethasone,3.57,,10915127
SKI,6497,Altitude Sickness,MESH:D000532,,Dexamethasone,3.48,,10915127
SKIA,30101,Altitude Sickness,MESH:D000532,,Dexamethasone,4.47,,10915127
SKIC2,6499,Altitude Sickness,MESH:D000532,,Dexamethasone,4.01,,10915127
SKIC8,80349,Altitude Sickness,MESH:D000532,,Dexamethasone,3.61,,10915127
SKIL,6498,Altitude Sickness,MESH:D000532,,Dexamethasone,3.38,,10915127
SKOR1A,100170817,Altitude Sickness,MESH:D000532,,Dexamethasone,5.41,,10915127
SKP1,6500,Altitude Sickness,MESH:D000532,,Dexamethasone,3.43,,10915127
SLA,6503,Altitude Sickness,MESH:D000532,,Dexamethasone,3.49,,10915127
SLAIN2,57606,Altitude Sickness,MESH:D000532,,Dexamethasone,3.68,,10915127
SLAMF1,6504,Altitude Sickness,MESH:D000532,,Dexamethasone,3.7,,10915127
SLC10A1,6554,Altitude Sickness,MESH:D000532,,Dexamethasone,2.98,,10915127
SLC10A2,6555,Altitude Sickness,MESH:D000532,,Dexamethasone,3.34,,10915127
SLC10A6,345274,Altitude Sickness,MESH:D000532,,Dexamethasone,3.64,,10915127
SLC12A1,6557,Altitude Sickness,MESH:D000532,,Dexamethasone,3.55,,10915127
SLC12A2,6558,Altitude Sickness,MESH:D000532,,Dexamethasone,3.15,,10915127
SLC12A3,6559,Altitude Sickness,MESH:D000532,,Dexamethasone,3.48,,10915127
SLC12A5,57468,Altitude Sickness,MESH:D000532,,Dexamethasone,3.48,,10915127
SLC13A1,6561,Altitude Sickness,MESH:D000532,,Dexamethasone,3.84,,10915127
SLC13A3,64849,Altitude Sickness,MESH:D000532,,Dexamethasone,3.33,,10915127
SLC13A4,26266,Altitude Sickness,MESH:D000532,,Dexamethasone,3.5,,10915127
SLC14A2,8170,Altitude Sickness,MESH:D000532,,Dexamethasone,3.61,,10915127
SLC15A1,6564,Altitude Sickness,MESH:D000532,,Dexamethasone,3.43,,10915127
SLC15A4,121260,Altitude Sickness,MESH:D000532,,Dexamethasone,3.63,,10915127
SLC16A12,387700,Altitude Sickness,MESH:D000532,,Dexamethasone,3.51,,10915127
SLC16A12A,557762,Altitude Sickness,MESH:D000532,,Dexamethasone,4.95,,10915127
SLC16A13,201232,Altitude Sickness,MESH:D000532,,Dexamethasone,3.63,,10915127
SLC16A3,9123,Altitude Sickness,MESH:D000532,,Dexamethasone,3.13,,10915127
SLC16A5,9121,Altitude Sickness,MESH:D000532,,Dexamethasone,3.47,,10915127
SLC17A3,10786,Altitude Sickness,MESH:D000532,,Dexamethasone,3.61,,10915127
SLC17A5,26503,Altitude Sickness,MESH:D000532,,Dexamethasone,3.43,,10915127
SLC17A6,57084,Altitude Sickness,MESH:D000532,,Dexamethasone,3.53,,10915127
SLC17A7,57030,Altitude Sickness,MESH:D000532,,Dexamethasone,3.41,,10915127
SLC17A9,63910,Altitude Sickness,MESH:D000532,,Dexamethasone,3.66,,10915127
SLC18A2,6571,Altitude Sickness,MESH:D000532,,Dexamethasone,3.17,,10915127
SLC18A3A,559347,Altitude Sickness,MESH:D000532,,Dexamethasone,5.21,,10915127
SLC19A2,10560,Altitude Sickness,MESH:D000532,,Dexamethasone,3.3,,10915127
SLC1A1,6505,Altitude Sickness,MESH:D000532,,Dexamethasone,3.17,,10915127
SLC1A2,6506,Altitude Sickness,MESH:D000532,,Dexamethasone,3.04,,10915127
SLC1A3,6507,Altitude Sickness,MESH:D000532,,Dexamethasone,3.19,,10915127
SLC1A3A,323439,Altitude Sickness,MESH:D000532,,Dexamethasone,4.44,,10915127
SLC1A4,6509,Altitude Sickness,MESH:D000532,,Dexamethasone,3.16,,10915127
SLC1A5,6510,Altitude Sickness,MESH:D000532,,Dexamethasone,3.14,,10915127
SLC20A1,6574,Altitude Sickness,MESH:D000532,,Dexamethasone,3.12,,10915127
SLC22A1,6580,Altitude Sickness,MESH:D000532,,Dexamethasone,3.03,,10915127
SLC22A15,55356,Altitude Sickness,MESH:D000532,,Dexamethasone,3.58,,10915127
SLC22A16,85413,Altitude Sickness,MESH:D000532,,Dexamethasone,3.98,,10915127
SLC22A17,51310,Altitude Sickness,MESH:D000532,,Dexamethasone,3.66,,10915127
SLC22A2,6582,Altitude Sickness,MESH:D000532,,Dexamethasone,7.96,,10915127
SLC22A2,6582,Altitude Sickness,MESH:D000532,,Triazolam,7.96,,2712085
SLC22A23,63027,Altitude Sickness,MESH:D000532,,Dexamethasone,3.37,,10915127
SLC22A4,6583,Altitude Sickness,MESH:D000532,,Dexamethasone,3.3,,10915127
SLC22A6,9356,Altitude Sickness,MESH:D000532,,Triazolam,5.3,,2712085
SLC22A7,10864,Altitude Sickness,MESH:D000532,,Dexamethasone,3.17,,10915127
SLC22A7B.2,100001838,Altitude Sickness,MESH:D000532,,Dexamethasone,5.21,,10915127
SLC22A8,9376,Altitude Sickness,MESH:D000532,,Dexamethasone,3.01,,10915127
SLC23A2,9962,Altitude Sickness,MESH:D000532,,Dexamethasone,3.38,,10915127
SLC24A2,25769,Altitude Sickness,MESH:D000532,,Dexamethasone,3.73,,10915127
SLC25A1,6576,Altitude Sickness,MESH:D000532,,Dexamethasone,3.38,,10915127
SLC25A10,1468,Altitude Sickness,MESH:D000532,,Dexamethasone,3.3,,10915127
SLC25A16,8034,Altitude Sickness,MESH:D000532,,Dexamethasone,3.67,,10915127
SLC25A18,83733,Altitude Sickness,MESH:D000532,,Dexamethasone,3.9,,10915127
SLC25A19,60386,Altitude Sickness,MESH:D000532,,Dexamethasone,3.56,,10915127
SLC25A20,788,Altitude Sickness,MESH:D000532,,Dexamethasone,3.19,,10915127
SLC25A22,79751,Altitude Sickness,MESH:D000532,,Dexamethasone,3.47,,10915127
SLC25A25A,406541,Altitude Sickness,MESH:D000532,,Dexamethasone,4.19,,10915127
SLC25A26,115286,Altitude Sickness,MESH:D000532,,Dexamethasone,3.84,,10915127
SLC25A30,253512,Altitude Sickness,MESH:D000532,,Dexamethasone,3.39,,10915127
SLC25A32,81034,Altitude Sickness,MESH:D000532,,Dexamethasone,3.59,,10915127
SLC25A33,84275,Altitude Sickness,MESH:D000532,,Dexamethasone,3.45,,10915127
SLC25A36,55186,Altitude Sickness,MESH:D000532,,Dexamethasone,3.48,,10915127
SLC25A38B,571961,Altitude Sickness,MESH:D000532,,Dexamethasone,5.06,,10915127
SLC25A4,291,Altitude Sickness,MESH:D000532,,Dexamethasone,3.22,,10915127
SLC25A43,203427,Altitude Sickness,MESH:D000532,,Dexamethasone,3.79,,10915127
SLC25A46,91137,Altitude Sickness,MESH:D000532,,Dexamethasone,3.7,,10915127
SLC25A47A,724009,Altitude Sickness,MESH:D000532,,Dexamethasone,4.56,,10915127
SLC25A5,292,Altitude Sickness,MESH:D000532,,Dexamethasone,3.35,,10915127
SLC25A5P7,442255,Altitude Sickness,MESH:D000532,,Dexamethasone,5.06,,10915127
SLC26A3,1811,Altitude Sickness,MESH:D000532,,Dexamethasone,3.62,,10915127
SLC26A6,65010,Altitude Sickness,MESH:D000532,,Dexamethasone,3.51,,10915127
SLC27A1,376497,Altitude Sickness,MESH:D000532,,Dexamethasone,3.27,,10915127
SLC27A2,11001,Altitude Sickness,MESH:D000532,,Dexamethasone,3.14,,10915127
SLC27A3,11000,Altitude Sickness,MESH:D000532,,Dexamethasone,3.5,,10915127
SLC27A6,28965,Altitude Sickness,MESH:D000532,,Dexamethasone,3.75,,10915127
SLC28A2,9153,Altitude Sickness,MESH:D000532,,Dexamethasone,3.49,,10915127
SLC28A3,64078,Altitude Sickness,MESH:D000532,,Dexamethasone,3.83,,10915127
SLC29A1,2030,Altitude Sickness,MESH:D000532,,Dexamethasone,3.16,,10915127
SLC29A1A,563580,Altitude Sickness,MESH:D000532,,Dexamethasone,5.06,,10915127
SLC29A2,3177,Altitude Sickness,MESH:D000532,,Dexamethasone,3.58,,10915127
